/var/spool/sge/node172/job_scripts/1886090 - Theta X range: -22 to 22; Theta Y range:  -22 to 22
explicitDataBinaryFileN.bin: L:50 R:52 U:53 D:54 Z+:58 Z-:57
Sat Sep 26 18:05:16 BST 2015
Cols: weights file, axis, target angles (x/y/z), peakposn1, peakposn2, bestweight, meanpeakposn1, meanpeakposn2, eyeposAvg(SD) (x/y/z).
50,2,-12.000000/18.000000/0.000000,20,43,3.065825,19.253789,40.211303,-11.690050(0.213103)/18.132325(0.391267)/0.143197(0.146312)
57,3,-12.000000/18.000000/0.000000,20,43,0.364871,19.253789,40.211303,-11.690050(0.213103)/18.132325(0.391267)/0.143197(0.146312)
54,1,-11.000000/2.000000/0.000000,25,33,0.869534,24.169868,31.670515,-10.975575(0.120636)/2.113319(0.027764)/0.084931(0.004851)
50,2,-11.000000/2.000000/0.000000,25,33,0.099726,24.169868,31.670515,-10.975575(0.120636)/2.113319(0.027764)/0.084931(0.004851)
57,3,-11.000000/2.000000/0.000000,25,33,0.183127,24.169868,31.670515,-10.975575(0.120636)/2.113319(0.027764)/0.084931(0.004851)
54,1,-11.000000/4.000000/0.000000,24,34,0.855432,23.132671,32.252935,-10.921738(0.070123)/3.966378(0.030558)/0.078180(0.003752)
50,2,-11.000000/4.000000/0.000000,24,34,0.218625,23.132671,32.252935,-10.921738(0.070123)/3.966378(0.030558)/0.078180(0.003752)
57,3,-11.000000/4.000000/0.000000,24,34,0.181246,23.132671,32.252935,-10.921738(0.070123)/3.966378(0.030558)/0.078180(0.003752)
54,1,-11.000000/-2.000000/0.000000,28,33,0.926024,26.497532,32.045774,-11.040125(0.162368)/-2.080515(0.023259)/0.021276(0.004087)
52,2,-11.000000/-2.000000/0.000000,28,33,0.308596,26.497532,32.045774,-11.040125(0.162368)/-2.080515(0.023259)/0.021276(0.004087)
57,3,-11.000000/-2.000000/0.000000,28,33,0.186093,26.497532,32.045774,-11.040125(0.162368)/-2.080515(0.023259)/0.021276(0.004087)
54,1,-11.000000/-6.000000/0.000000,30,35,0.935496,28.588968,33.528434,-10.932650(0.086586)/-5.899539(0.037201)/-0.010120(0.004291)
52,2,-11.000000/-6.000000/0.000000,30,35,0.612294,28.588968,33.528434,-10.932650(0.086586)/-5.899539(0.037201)/-0.010120(0.004291)
57,3,-11.000000/-6.000000/0.000000,30,35,0.178113,28.588968,33.528434,-10.932650(0.086586)/-5.899539(0.037201)/-0.010120(0.004291)
54,1,-11.000000/-10.000000/0.000000,31,37,1.093037,29.773686,35.389369,-10.975613(0.131721)/-9.866159(0.138711)/0.081885(0.025304)
52,2,-11.000000/-10.000000/0.000000,31,37,1.070024,29.773686,35.389369,-10.975613(0.131721)/-9.866159(0.138711)/0.081885(0.025304)
57,3,-11.000000/-10.000000/0.000000,31,37,0.183385,29.773686,35.389369,-10.975613(0.131721)/-9.866159(0.138711)/0.081885(0.025304)
54,1,-11.000000/-1.000000/0.000000,27,33,0.920037,25.939754,31.627895,-10.927575(0.172200)/-0.972780(0.010119)/0.026694(0.004127)
52,2,-11.000000/-1.000000/0.000000,27,33,0.224028,25.939754,31.627895,-10.927575(0.172200)/-0.972780(0.010119)/0.026694(0.004127)
57,3,-11.000000/-1.000000/0.000000,27,33,0.188305,25.939754,31.627895,-10.927575(0.172200)/-0.972780(0.010119)/0.026694(0.004127)
54,1,-11.000000/-17.000000/0.000000,33,42,2.789918,31.082330,39.658963,-11.111187(0.222126)/-16.795075(0.107169)/-0.071344(0.084469)
52,2,-11.000000/-17.000000/0.000000,33,42,15.436994,31.082330,39.658963,-11.111187(0.222126)/-16.795075(0.107169)/-0.071344(0.084469)
57,3,-11.000000/-17.000000/0.000000,33,42,0.326195,31.082330,39.658963,-11.111187(0.222126)/-16.795075(0.107169)/-0.071344(0.084469)
54,1,-11.000000/-4.000000/0.000000,29,34,0.914238,27.636976,32.524038,-10.936113(0.083149)/-3.942032(0.030593)/-0.033619(0.003952)
52,2,-11.000000/-4.000000/0.000000,29,34,0.449567,27.636976,32.524038,-10.936113(0.083149)/-3.942032(0.030593)/-0.033619(0.003952)
57,3,-11.000000/-4.000000/0.000000,29,34,0.182727,27.636976,32.524038,-10.936113(0.083149)/-3.942032(0.030593)/-0.033619(0.003952)
54,1,-11.000000/5.000000/0.000000,23,34,0.864292,22.538147,32.580931,-10.933338(0.075005)/4.956705(0.042681)/0.122867(0.003780)
50,2,-11.000000/5.000000/0.000000,23,34,0.286130,22.538147,32.580931,-10.933338(0.075005)/4.956705(0.042681)/0.122867(0.003780)
57,3,-11.000000/5.000000/0.000000,23,34,0.179469,22.538147,32.580931,-10.933338(0.075005)/4.956705(0.042681)/0.122867(0.003780)
54,1,-11.000000/-3.000000/0.000000,28,34,0.924032,27.148187,32.222157,-10.962350(0.132260)/-3.024516(0.029673)/0.025341(0.002203)
52,2,-11.000000/-3.000000/0.000000,28,34,0.380480,27.148187,32.222157,-10.962350(0.132260)/-3.024516(0.029673)/0.025341(0.002203)
57,3,-11.000000/-3.000000/0.000000,28,34,0.182585,27.148187,32.222157,-10.962350(0.132260)/-3.024516(0.029673)/0.025341(0.002203)
54,1,-11.000000/6.000000/0.000000,23,35,0.862773,22.068114,33.187619,-10.941313(0.054132)/5.981124(0.036112)/0.138241(0.004729)
50,2,-11.000000/6.000000/0.000000,23,35,0.352320,22.068114,33.187619,-10.941313(0.054132)/5.981124(0.036112)/0.138241(0.004729)
57,3,-11.000000/6.000000/0.000000,23,35,0.177645,22.068114,33.187619,-10.941313(0.054132)/5.981124(0.036112)/0.138241(0.004729)
54,1,-11.000000/-15.000000/0.000000,33,40,1.943998,31.105984,38.290797,-10.956537(0.139459)/-14.933900(0.156249)/-0.046332(0.066436)
52,2,-11.000000/-15.000000/0.000000,33,40,5.180024,31.105984,38.290797,-10.956537(0.139459)/-14.933900(0.156249)/-0.046332(0.066436)
57,3,-11.000000/-15.000000/0.000000,33,40,0.272353,31.105984,38.290797,-10.956537(0.139459)/-14.933900(0.156249)/-0.046332(0.066436)
54,1,-11.000000/8.000000/0.000000,22,36,0.894147,21.311265,34.171794,-10.895163(0.100381)/8.010034(0.094187)/0.125046(0.005791)
50,2,-11.000000/8.000000/0.000000,22,36,0.502404,21.311265,34.171794,-10.895163(0.100381)/8.010034(0.094187)/0.125046(0.005791)
57,3,-11.000000/8.000000/0.000000,22,36,0.183632,21.311265,34.171794,-10.895163(0.100381)/8.010034(0.094187)/0.125046(0.005791)
54,1,-11.000000/10.000000/0.000000,21,37,0.952707,20.571541,34.928590,-10.946425(0.139919)/10.032562(0.117053)/0.097906(0.005700)
50,2,-11.000000/10.000000/0.000000,21,37,0.671328,20.571541,34.928590,-10.946425(0.139919)/10.032562(0.117053)/0.097906(0.005700)
57,3,-11.000000/10.000000/0.000000,21,37,0.194292,20.571541,34.928590,-10.946425(0.139919)/10.032562(0.117053)/0.097906(0.005700)
54,1,-11.000000/7.000000/0.000000,22,35,0.891764,21.718827,33.578580,-10.927675(0.121511)/6.924956(0.097310)/-0.042117(0.009038)
50,2,-11.000000/7.000000/0.000000,22,35,0.421375,21.718827,33.578580,-10.927675(0.121511)/6.924956(0.097310)/-0.042117(0.009038)
57,3,-11.000000/7.000000/0.000000,22,35,0.194866,21.718827,33.578580,-10.927675(0.121511)/6.924956(0.097310)/-0.042117(0.009038)
54,1,-11.000000/14.000000/0.000000,20,39,1.272882,19.688764,37.159816,-10.948113(0.352756)/13.910850(0.663140)/-0.509041(0.100897)
50,2,-11.000000/14.000000/0.000000,20,39,1.188572,19.688764,37.159816,-10.948113(0.352756)/13.910850(0.663140)/-0.509041(0.100897)
57,3,-11.000000/14.000000/0.000000,20,39,0.307175,19.688764,37.159816,-10.948113(0.352756)/13.910850(0.663140)/-0.509041(0.100897)
54,1,-11.000000/12.000000/0.000000,21,38,1.052324,20.099679,36.053387,-10.947713(0.192799)/11.862113(0.244236)/0.192164(0.024984)
50,2,-11.000000/12.000000/0.000000,21,38,0.884314,20.099679,36.053387,-10.947713(0.192799)/11.862113(0.244236)/0.192164(0.024984)
57,3,-11.000000/12.000000/0.000000,21,38,0.206580,20.099679,36.053387,-10.947713(0.192799)/11.862113(0.244236)/0.192164(0.024984)
54,1,-11.000000/0.000000/0.000000,26,33,0.895611,25.474500,31.559012,-10.880388(0.064542)/0.050439(0.002893)/-0.078058(0.004685)
52,2,-11.000000/0.000000/0.000000,26,33,0.146858,25.474500,31.559012,-10.880388(0.064542)/0.050439(0.002893)/-0.078058(0.004685)
57,3,-11.000000/0.000000/0.000000,26,33,0.195438,25.474500,31.559012,-10.880388(0.064542)/0.050439(0.002893)/-0.078058(0.004685)
54,1,-11.000000/3.000000/0.000000,24,34,0.859454,23.540099,32.085288,-11.004250(0.119478)/2.888035(0.036581)/0.057772(0.003464)
50,2,-11.000000/3.000000/0.000000,24,34,0.147606,23.540099,32.085288,-11.004250(0.119478)/2.888035(0.036581)/0.057772(0.003464)
57,3,-11.000000/3.000000/0.000000,24,34,0.183234,23.540099,32.085288,-11.004250(0.119478)/2.888035(0.036581)/0.057772(0.003464)
54,1,-11.000000/9.000000/0.000000,22,36,0.951168,20.903133,34.447892,-11.026763(0.088343)/9.133256(0.075787)/0.006957(0.002650)
50,2,-11.000000/9.000000/0.000000,22,36,0.598403,20.903133,34.447892,-11.026763(0.088343)/9.133256(0.075787)/0.006957(0.002650)
57,3,-11.000000/9.000000/0.000000,22,36,0.201123,20.903133,34.447892,-11.026763(0.088343)/9.133256(0.075787)/0.006957(0.002650)
54,1,-11.000000/13.000000/0.000000,20,39,1.160864,19.870012,36.656772,-11.031925(0.419224)/12.641988(0.606838)/0.400214(0.037714)
50,2,-11.000000/13.000000/0.000000,20,39,1.045649,19.870012,36.656772,-11.031925(0.419224)/12.641988(0.606838)/0.400214(0.037714)
57,3,-11.000000/13.000000/0.000000,20,39,0.211455,19.870012,36.656772,-11.031925(0.419224)/12.641988(0.606838)/0.400214(0.037714)
54,1,-11.000000/18.000000/0.000000,19,42,1.816556,19.084630,39.734982,-11.183613(0.171932)/17.816275(0.260637)/0.099550(0.089225)
50,2,-11.000000/18.000000/0.000000,19,42,2.790158,19.084630,39.734982,-11.183613(0.171932)/17.816275(0.260637)/0.099550(0.089225)
57,3,-11.000000/18.000000/0.000000,19,42,0.348529,19.084630,39.734982,-11.183613(0.171932)/17.816275(0.260637)/0.099550(0.089225)
54,1,-10.000000/-15.000000/0.000000,33,40,1.597847,31.195383,37.924777,-9.816464(0.412055)/-15.147700(0.159250)/-0.336489(0.136230)
52,2,-10.000000/-15.000000/0.000000,33,40,5.116314,31.195383,37.924777,-9.816464(0.412055)/-15.147700(0.159250)/-0.336489(0.136230)
57,3,-10.000000/-15.000000/0.000000,33,40,0.291599,31.195383,37.924777,-9.816464(0.412055)/-15.147700(0.159250)/-0.336489(0.136230)
54,1,-10.000000/-8.000000/0.000000,31,35,0.867623,29.520817,33.666209,-9.935316(0.082568)/-7.968703(0.068191)/0.073212(0.005318)
52,2,-10.000000/-8.000000/0.000000,31,35,0.777550,29.520817,33.666209,-9.935316(0.082568)/-7.968703(0.068191)/0.073212(0.005318)
57,3,-10.000000/-8.000000/0.000000,31,35,0.157390,29.520817,33.666209,-9.935316(0.082568)/-7.968703(0.068191)/0.073212(0.005318)
54,1,-10.000000/-7.000000/0.000000,30,35,0.840283,29.145403,33.414425,-9.911738(0.102602)/-7.050680(0.080817)/-0.015422(0.008987)
52,2,-10.000000/-7.000000/0.000000,30,35,0.684081,29.145403,33.414425,-9.911738(0.102602)/-7.050680(0.080817)/-0.015422(0.008987)
57,3,-10.000000/-7.000000/0.000000,30,35,0.162578,29.145403,33.414425,-9.911738(0.102602)/-7.050680(0.080817)/-0.015422(0.008987)
54,1,-11.000000/11.000000/0.000000,21,37,1.014425,20.437176,35.351694,-11.016737(0.142334)/10.835212(0.143269)/-0.010396(0.007258)
50,2,-11.000000/11.000000/0.000000,21,37,0.760938,20.437176,35.351694,-11.016737(0.142334)/10.835212(0.143269)/-0.010396(0.007258)
57,3,-11.000000/11.000000/0.000000,21,37,0.211807,20.437176,35.351694,-11.016737(0.142334)/10.835212(0.143269)/-0.010396(0.007258)
54,1,-10.000000/-16.000000/0.000000,33,41,1.791166,31.391479,38.489714,-9.841320(0.369553)/-16.167825(0.195405)/-0.029159(0.105612)
52,2,-10.000000/-16.000000/0.000000,33,41,8.105467,31.391479,38.489714,-9.841320(0.369553)/-16.167825(0.195405)/-0.029159(0.105612)
57,3,-10.000000/-16.000000/0.000000,33,41,0.274117,31.391479,38.489714,-9.841320(0.369553)/-16.167825(0.195405)/-0.029159(0.105612)
54,1,-11.000000/17.000000/0.000000,19,41,1.497157,18.976954,39.421963,-10.737125(0.254792)/17.109675(0.299845)/0.033304(0.085973)
50,2,-11.000000/17.000000/0.000000,19,41,2.171078,18.976954,39.421963,-10.737125(0.254792)/17.109675(0.299845)/0.033304(0.085973)
57,3,-11.000000/17.000000/0.000000,19,41,0.307551,18.976954,39.421963,-10.737125(0.254792)/17.109675(0.299845)/0.033304(0.085973)
54,1,-10.000000/-18.000000/0.000000,33,42,2.419625,31.372929,39.472422,-10.120518(0.147405)/-17.926337(0.175822)/0.087599(0.072977)
52,2,-10.000000/-18.000000/0.000000,33,42,27.227037,31.372929,39.472422,-10.120518(0.147405)/-17.926337(0.175822)/0.087599(0.072977)
57,3,-10.000000/-18.000000/0.000000,33,42,0.287035,31.372929,39.472422,-10.120518(0.147405)/-17.926337(0.175822)/0.087599(0.072977)
54,1,-11.000000/16.000000/0.000000,20,41,1.408828,19.117567,38.295509,-10.484483(0.379140)/16.158013(0.410202)/-0.005671(0.073648)
50,2,-11.000000/16.000000/0.000000,20,41,1.812785,19.117567,38.295509,-10.484483(0.379140)/16.158013(0.410202)/-0.005671(0.073648)
57,3,-11.000000/16.000000/0.000000,20,41,0.299841,19.117567,38.295509,-10.484483(0.379140)/16.158013(0.410202)/-0.005671(0.073648)
54,1,-10.000000/-9.000000/0.000000,31,36,0.899391,29.889974,34.258394,-9.905695(0.097790)/-8.947224(0.090053)/0.001031(0.011347)
52,2,-10.000000/-9.000000/0.000000,31,36,0.887387,29.889974,34.258394,-9.905695(0.097790)/-8.947224(0.090053)/0.001031(0.011347)
57,3,-10.000000/-9.000000/0.000000,31,36,0.164089,29.889974,34.258394,-9.905695(0.097790)/-8.947224(0.090053)/0.001031(0.011347)
54,1,-10.000000/-10.000000/0.000000,31,37,0.937653,30.077128,34.996795,-9.942678(0.075921)/-9.857839(0.081870)/0.014464(0.008546)
52,2,-10.000000/-10.000000/0.000000,31,37,0.999819,30.077128,34.996795,-9.942678(0.075921)/-9.857839(0.081870)/0.014464(0.008546)
57,3,-10.000000/-10.000000/0.000000,31,37,0.166876,30.077128,34.996795,-9.942678(0.075921)/-9.857839(0.081870)/0.014464(0.008546)
54,1,-10.000000/-14.000000/0.000000,33,39,1.383574,31.019905,37.233097,-9.820054(0.265572)/-14.103112(0.063936)/-0.033393(0.051521)
52,2,-10.000000/-14.000000/0.000000,33,39,3.230703,31.019905,37.233097,-9.820054(0.265572)/-14.103112(0.063936)/-0.033393(0.051521)
57,3,-10.000000/-14.000000/0.000000,33,39,0.232123,31.019905,37.233097,-9.820054(0.265572)/-14.103112(0.063936)/-0.033393(0.051521)
54,1,-10.000000/-4.000000/0.000000,29,33,0.812738,27.907299,31.456479,-10.099953(0.086521)/-4.003927(0.034135)/-0.074500(0.005995)
52,2,-10.000000/-4.000000/0.000000,29,33,0.428295,27.907299,31.456479,-10.099953(0.086521)/-4.003927(0.034135)/-0.074500(0.005995)
57,3,-10.000000/-4.000000/0.000000,29,33,0.170691,27.907299,31.456479,-10.099953(0.086521)/-4.003927(0.034135)/-0.074500(0.005995)
54,1,-10.000000/-6.000000/0.000000,30,34,0.812265,28.765857,32.635072,-9.906931(0.081448)/-5.937026(0.035299)/0.098787(0.003456)
52,2,-10.000000/-6.000000/0.000000,30,34,0.577613,28.765857,32.635072,-9.906931(0.081448)/-5.937026(0.035299)/0.098787(0.003456)
57,3,-10.000000/-6.000000/0.000000,30,34,0.153669,28.765857,32.635072,-9.906931(0.081448)/-5.937026(0.035299)/0.098787(0.003456)
54,1,-10.000000/-11.000000/0.000000,32,37,0.984403,30.373752,35.615965,-9.842360(0.129545)/-11.007050(0.077282)/-0.015068(0.016571)
52,2,-10.000000/-11.000000/0.000000,32,37,1.192196,30.373752,35.615965,-9.842360(0.129545)/-11.007050(0.077282)/-0.015068(0.016571)
57,3,-10.000000/-11.000000/0.000000,32,37,0.176386,30.373752,35.615965,-9.842360(0.129545)/-11.007050(0.077282)/-0.015068(0.016571)
54,1,-11.000000/19.000000/0.000000,19,43,2.319987,19.166825,39.919388,-11.270350(0.238032)/18.928475(0.422508)/0.040799(0.178208)
50,2,-11.000000/19.000000/0.000000,19,43,4.366817,19.166825,39.919388,-11.270350(0.238032)/18.928475(0.422508)/0.040799(0.178208)
57,3,-11.000000/19.000000/0.000000,19,43,0.438116,19.166825,39.919388,-11.270350(0.238032)/18.928475(0.422508)/0.040799(0.178208)
54,1,-10.000000/-12.000000/0.000000,32,38,1.050448,30.613940,36.147776,-9.834323(0.285978)/-11.781012(0.127197)/0.046456(0.030968)
52,2,-10.000000/-12.000000/0.000000,32,38,1.436365,30.613940,36.147776,-9.834323(0.285978)/-11.781012(0.127197)/0.046456(0.030968)
57,3,-10.000000/-12.000000/0.000000,32,38,0.181920,30.613940,36.147776,-9.834323(0.285978)/-11.781012(0.127197)/0.046456(0.030968)
54,1,-10.000000/-19.000000/0.000000,33,43,2.987226,31.505861,40.168672,-10.004513(0.479444)/-18.658062(0.318415)/-0.063296(0.194334)
52,2,-10.000000/-19.000000/0.000000,33,43,660.959471,31.505861,40.168672,-10.004513(0.479444)/-18.658062(0.318415)/-0.063296(0.194334)
57,3,-10.000000/-19.000000/0.000000,33,43,0.355024,31.505861,40.168672,-10.004513(0.479444)/-18.658062(0.318415)/-0.063296(0.194334)
54,1,-10.000000/-5.000000/0.000000,29,33,0.819508,28.233655,31.974415,-9.995901(0.077402)/-4.959701(0.038004)/-0.160115(0.004407)
52,2,-10.000000/-5.000000/0.000000,29,33,0.506000,28.233655,31.974415,-9.995901(0.077402)/-4.959701(0.038004)/-0.160115(0.004407)
57,3,-10.000000/-5.000000/0.000000,29,33,0.175348,28.233655,31.974415,-9.995901(0.077402)/-4.959701(0.038004)/-0.160115(0.004407)
54,1,-10.000000/-2.000000/0.000000,28,32,0.801694,26.691321,30.973861,-10.139875(0.083031)/-2.078289(0.015766)/-0.029863(0.004925)
52,2,-10.000000/-2.000000/0.000000,28,32,0.283708,26.691321,30.973861,-10.139875(0.083031)/-2.078289(0.015766)/-0.029863(0.004925)
57,3,-10.000000/-2.000000/0.000000,28,32,0.171208,26.691321,30.973861,-10.139875(0.083031)/-2.078289(0.015766)/-0.029863(0.004925)
54,1,-10.000000/-17.000000/0.000000,33,41,2.172834,31.448796,38.728221,-10.086928(0.424850)/-16.533475(0.201016)/0.105803(0.141183)
52,2,-10.000000/-17.000000/0.000000,33,41,11.586105,31.448796,38.728221,-10.086928(0.424850)/-16.533475(0.201016)/0.105803(0.141183)
57,3,-10.000000/-17.000000/0.000000,33,41,0.291945,31.448796,38.728221,-10.086928(0.424850)/-16.533475(0.201016)/0.105803(0.141183)
54,1,-10.000000/-1.000000/0.000000,27,32,0.800982,26.086801,30.618056,-10.169812(0.074118)/-1.011321(0.007440)/0.005395(0.003365)
52,2,-10.000000/-1.000000/0.000000,27,32,0.208034,26.086801,30.618056,-10.169812(0.074118)/-1.011321(0.007440)/0.005395(0.003365)
57,3,-10.000000/-1.000000/0.000000,27,32,0.171747,26.086801,30.618056,-10.169812(0.074118)/-1.011321(0.007440)/0.005395(0.003365)
54,1,-10.000000/4.000000/0.000000,24,33,0.761901,22.831174,31.212556,-10.075115(0.077284)/3.970505(0.036097)/0.082250(0.002827)
50,2,-10.000000/4.000000/0.000000,24,33,0.219527,22.831174,31.212556,-10.075115(0.077284)/3.970505(0.036097)/0.082250(0.002827)
57,3,-10.000000/4.000000/0.000000,24,33,0.165550,22.831174,31.212556,-10.075115(0.077284)/3.970505(0.036097)/0.082250(0.002827)
54,1,-11.000000/15.000000/0.000000,20,40,1.373725,19.547072,37.289050,-10.676011(0.514967)/14.756312(0.780184)/-0.185371(0.110649)
50,2,-11.000000/15.000000/0.000000,20,40,1.451539,19.547072,37.289050,-10.676011(0.514967)/14.756312(0.780184)/-0.185371(0.110649)
57,3,-11.000000/15.000000/0.000000,20,40,0.307072,19.547072,37.289050,-10.676011(0.514967)/14.756312(0.780184)/-0.185371(0.110649)
54,1,-10.000000/5.000000/0.000000,23,33,0.771041,22.271629,31.623517,-10.069925(0.055731)/5.020710(0.028797)/0.041296(0.003123)
50,2,-10.000000/5.000000/0.000000,23,33,0.287118,22.271629,31.623517,-10.069925(0.055731)/5.020710(0.028797)/0.041296(0.003123)
57,3,-10.000000/5.000000/0.000000,23,33,0.169574,22.271629,31.623517,-10.069925(0.055731)/5.020710(0.028797)/0.041296(0.003123)
54,1,-10.000000/-3.000000/0.000000,29,32,0.787919,27.338671,31.065794,-9.947086(0.065783)/-3.045691(0.020387)/-0.039695(0.005733)
52,2,-10.000000/-3.000000/0.000000,29,32,0.351121,27.338671,31.065794,-9.947086(0.065783)/-3.045691(0.020387)/-0.039695(0.005733)
57,3,-10.000000/-3.000000/0.000000,29,32,0.167251,27.338671,31.065794,-9.947086(0.065783)/-3.045691(0.020387)/-0.039695(0.005733)
54,1,-10.000000/-13.000000/0.000000,32,39,1.270572,30.924488,36.726862,-10.277338(0.337442)/-12.887525(0.131815)/0.094634(0.071287)
52,2,-10.000000/-13.000000/0.000000,32,39,2.121934,30.924488,36.726862,-10.277338(0.337442)/-12.887525(0.131815)/0.094634(0.071287)
57,3,-10.000000/-13.000000/0.000000,32,39,0.203377,30.924488,36.726862,-10.277338(0.337442)/-12.887525(0.131815)/0.094634(0.071287)
54,1,-10.000000/0.000000/0.000000,26,32,0.800200,25.434895,30.438632,-10.123575(0.065107)/-0.041463(0.003089)/0.001167(0.005132)
52,2,-10.000000/0.000000/0.000000,26,32,0.140571,25.434895,30.438632,-10.123575(0.065107)/-0.041463(0.003089)/0.001167(0.005132)
57,3,-10.000000/0.000000/0.000000,26,32,0.174647,25.434895,30.438632,-10.123575(0.065107)/-0.041463(0.003089)/0.001167(0.005132)
54,1,-10.000000/3.000000/0.000000,24,32,0.745079,23.412076,30.873177,-9.893405(0.041120)/2.958031(0.016631)/0.007127(0.003224)
50,2,-10.000000/3.000000/0.000000,24,32,0.156167,23.412076,30.873177,-9.893405(0.041120)/2.958031(0.016631)/0.007127(0.003224)
57,3,-10.000000/3.000000/0.000000,24,32,0.167894,23.412076,30.873177,-9.893405(0.041120)/2.958031(0.016631)/0.007127(0.003224)
54,1,-10.000000/10.000000/0.000000,21,36,0.859136,20.361388,34.248346,-9.994418(0.078511)/9.975959(0.102464)/-0.080511(0.009668)
50,2,-10.000000/10.000000/0.000000,21,36,0.659121,20.361388,34.248346,-9.994418(0.078511)/9.975959(0.102464)/-0.080511(0.009668)
57,3,-10.000000/10.000000/0.000000,21,36,0.191669,20.361388,34.248346,-9.994418(0.078511)/9.975959(0.102464)/-0.080511(0.009668)
54,1,-10.000000/6.000000/0.000000,23,34,0.788080,21.911372,32.100927,-10.023727(0.060419)/6.163384(0.043982)/-0.014786(0.005992)
50,2,-10.000000/6.000000/0.000000,23,34,0.366743,21.911372,32.100927,-10.023727(0.060419)/6.163384(0.043982)/-0.014786(0.005992)
57,3,-10.000000/6.000000/0.000000,23,34,0.176320,21.911372,32.100927,-10.023727(0.060419)/6.163384(0.043982)/-0.014786(0.005992)
54,1,-10.000000/2.000000/0.000000,25,32,0.753386,24.005895,30.587947,-9.965277(0.088809)/2.139140(0.022990)/0.059026(0.003090)
50,2,-10.000000/2.000000/0.000000,25,32,0.106647,24.005895,30.587947,-9.965277(0.088809)/2.139140(0.022990)/0.059026(0.003090)
57,3,-10.000000/2.000000/0.000000,25,32,0.165998,24.005895,30.587947,-9.965277(0.088809)/2.139140(0.022990)/0.059026(0.003090)
54,1,-10.000000/14.000000/0.000000,20,39,1.073391,19.293480,36.669738,-10.148415(0.359565)/14.323612(0.506501)/0.351415(0.030507)
50,2,-10.000000/14.000000/0.000000,20,39,1.204806,19.293480,36.669738,-10.148415(0.359565)/14.323612(0.506501)/0.351415(0.030507)
57,3,-10.000000/14.000000/0.000000,20,39,0.204606,19.293480,36.669738,-10.148415(0.359565)/14.323612(0.506501)/0.351415(0.030507)
54,1,-10.000000/8.000000/0.000000,22,35,0.807427,21.069467,33.208026,-10.028491(0.082410)/7.945087(0.070517)/-0.025211(0.008124)
50,2,-10.000000/8.000000/0.000000,22,35,0.490478,21.069467,33.208026,-10.028491(0.082410)/7.945087(0.070517)/-0.025211(0.008124)
57,3,-10.000000/8.000000/0.000000,22,35,0.179647,21.069467,33.208026,-10.028491(0.082410)/7.945087(0.070517)/-0.025211(0.008124)
54,1,-10.000000/15.000000/0.000000,20,39,1.134128,19.112038,37.379053,-9.919476(0.362164)/14.473238(0.537843)/0.286667(0.043561)
50,2,-10.000000/15.000000/0.000000,20,39,1.313848,19.112038,37.379053,-9.919476(0.362164)/14.473238(0.537843)/0.286667(0.043561)
57,3,-10.000000/15.000000/0.000000,20,39,0.222684,19.112038,37.379053,-9.919476(0.362164)/14.473238(0.537843)/0.286667(0.043561)
54,1,-10.000000/7.000000/0.000000,22,34,0.781952,21.455915,32.558329,-9.985608(0.068850)/7.066254(0.057977)/0.147910(0.005753)
50,2,-10.000000/7.000000/0.000000,22,34,0.428381,21.455915,32.558329,-9.985608(0.068850)/7.066254(0.057977)/0.147910(0.005753)
57,3,-10.000000/7.000000/0.000000,22,34,0.164129,21.455915,32.558329,-9.985608(0.068850)/7.066254(0.057977)/0.147910(0.005753)
54,1,-10.000000/17.000000/0.000000,19,41,1.321686,18.800267,38.484764,-9.539019(0.588515)/17.046112(0.463907)/0.286514(0.065640)
50,2,-10.000000/17.000000/0.000000,19,41,2.236765,18.800267,38.484764,-9.539019(0.588515)/17.046112(0.463907)/0.286514(0.065640)
57,3,-10.000000/17.000000/0.000000,19,41,0.265892,18.800267,38.484764,-9.539019(0.588515)/17.046112(0.463907)/0.286514(0.065640)
54,1,-10.000000/13.000000/0.000000,20,38,0.960133,19.551416,36.189964,-9.987324(0.169991)/12.911362(0.265300)/0.286260(0.021077)
50,2,-10.000000/13.000000/0.000000,20,38,0.981199,19.551416,36.189964,-9.987324(0.169991)/12.911362(0.265300)/0.286260(0.021077)
57,3,-10.000000/13.000000/0.000000,20,38,0.187749,19.551416,36.189964,-9.987324(0.169991)/12.911362(0.265300)/0.286260(0.021077)
54,1,-10.000000/11.000000/0.000000,21,37,0.893272,19.999507,35.076241,-10.069674(0.158500)/10.947662(0.187986)/-0.040555(0.008973)
50,2,-10.000000/11.000000/0.000000,21,37,0.749211,19.999507,35.076241,-10.069674(0.158500)/10.947662(0.187986)/-0.040555(0.008973)
57,3,-10.000000/11.000000/0.000000,21,37,0.194626,19.999507,35.076241,-10.069674(0.158500)/10.947662(0.187986)/-0.040555(0.008973)
54,1,-10.000000/19.000000/0.000000,19,42,1.671354,18.715565,39.496278,-9.854884(0.160542)/18.836975(0.185372)/-0.018295(0.062857)
50,2,-10.000000/19.000000/0.000000,19,42,3.830485,18.715565,39.496278,-9.854884(0.160542)/18.836975(0.185372)/-0.018295(0.062857)
57,3,-10.000000/19.000000/0.000000,19,42,0.366235,18.715565,39.496278,-9.854884(0.160542)/18.836975(0.185372)/-0.018295(0.062857)
